coach_id,name,playoff_attempts,nba_champ_count,div_count,nba_champ_per_attempt,playoff_score,playoff_score_per_attempt,last_nba_champ_season
https://www.basketball-reference.com/coaches/willimo01c.html,Monty Williams,5,0,1,0.0,0.13972537878787883,0.027945075757575766,0
https://www.basketball-reference.com/coaches/malonmi99c.html,Michael Malone,5,1,1,0.2,0.10392992424242428,0.020785984848484856,2023
https://www.basketball-reference.com/coaches/brownmi99c.html,Mike Brown,7,0,1,0.0,-0.24607007575757558,-0.03515286796536794,0
https://www.basketball-reference.com/coaches/luety01c.html,Tyronn Lue,5,1,3,0.2,1.347774621212121,0.2695549242424242,2016
https://www.basketball-reference.com/coaches/vaughja01c.html,Jacque Vaughn,2,0,0,0.0,-0.25696022727272716,-0.12848011363636358,0
https://www.basketball-reference.com/coaches/budenmi99c.html,Mike Budenholzer,9,1,1,0.1111111111111111,-0.7825284090909087,-0.08694760101010096,2021
https://www.basketball-reference.com/coaches/kerrst01c.html,Steve Kerr,7,4,6,0.5714285714285714,2.147585227272727,0.3067978896103896,2022
https://www.basketball-reference.com/coaches/mazzujo99c.html,Joe Mazzulla,1,0,0,0.0,0.0995265151515151,0.0995265151515151,0
https://www.basketball-reference.com/coaches/hamda01c.html,Darvin Ham,1,0,0,0.0,0.3955018939393939,0.3955018939393939,0
https://www.basketball-reference.com/coaches/bickejb01c.html,J.B. Bickerstaff,2,0,0,0.0,-0.17414772727272718,-0.08707386363636359,0
https://www.basketball-reference.com/coaches/snydequ01c.html,Quin Snyder,7,0,0,0.0,-0.3348958333333333,-0.047842261904761894,0
https://www.basketball-reference.com/coaches/thiboto99c.html,Tom Thibodeau,8,0,0,0.0,-1.0285511363636362,-0.12856889204545452,0
https://www.basketball-reference.com/coaches/spoeler99c.html,Erik Spoelstra,12,2,6,0.16666666666666666,2.381676136363637,0.1984730113636364,2013
https://www.basketball-reference.com/coaches/riverdo01c.html,Doc Rivers,19,1,2,0.05263157894736842,0.8660511363636367,0.04558163875598088,2008
https://www.basketball-reference.com/coaches/finchch01c.html,Chris Finch,2,0,0,0.0,0.0089488636363636,0.0044744318181818,0
https://www.basketball-reference.com/coaches/jenkita01c.html,Taylor Jenkins,3,0,0,0.0,-0.6134469696969697,-0.2044823232323232,0
https://www.basketball-reference.com/coaches/kiddja01c.html,Jason Kidd,4,0,0,0.0,0.4156723484848484,0.1039180871212121,0
https://www.basketball-reference.com/coaches/mcmilna01c.html,Nate McMillan,11,0,0,0.0,-0.26368371212121205,-0.023971246556473823,0
https://www.basketball-reference.com/coaches/greenwi01c.html,Willie Green,1,0,0,0.0,0.125,0.125,0
https://www.basketball-reference.com/coaches/donovbi99c.html,Billy Donovan,6,0,0,0.0,-0.10269886363636349,-0.01711647727272725,0
https://www.basketball-reference.com/coaches/nurseni01c.html,Nick Nurse,3,1,1,0.3333333333333333,0.1592803030303031,0.053093434343434366,2019
https://www.basketball-reference.com/coaches/nashst01c.html,Steve Nash,2,0,0,0.0,-0.25497159090909083,-0.12748579545454541,0
https://www.basketball-reference.com/coaches/udokaim01c.html,Ime Udoka,1,0,1,0.0,0.2870265151515151,0.2870265151515151,0
https://www.basketball-reference.com/coaches/stevebr99c.html,Brad Stevens,7,0,0,0.0,0.037973484848485006,0.005424783549783573,0
https://www.basketball-reference.com/coaches/brooksc01c.html,Scott Brooks,8,0,1,0.0,0.42419507575757565,0.053024384469696956,0
https://www.basketball-reference.com/coaches/carliri01c.html,Rick Carlisle,14,1,1,0.07142857142857142,-0.4096590909090909,-0.029261363636363637,2011
https://www.basketball-reference.com/coaches/stottte99c.html,Terry Stotts,9,0,0,0.0,-0.09952651515151527,-0.011058501683501696,0
https://www.basketball-reference.com/coaches/vogelfr99c.html,Frank Vogel,7,1,1,0.14285714285714285,0.7049242424242425,0.10070346320346321,2020
https://www.basketball-reference.com/coaches/brownbr99c.html,Brett Brown,3,0,0,0.0,-0.1589962121212121,-0.052998737373737365,0
https://www.basketball-reference.com/coaches/cliffst99c.html,Steve Clifford,4,0,0,0.0,-0.1978219696969695,-0.049455492424242374,0
https://www.basketball-reference.com/coaches/dantomi01c.html,Mike D'Antoni,10,0,0,0.0,-0.4498579545454542,-0.04498579545454542,0
https://www.basketball-reference.com/coaches/atkinke01c.html,Kenny Atkinson,1,0,0,0.0,-0.0899621212121212,-0.0899621212121212,0
